dd,mm,zz,pp,Departamento,Municipio,Puesto,Total,Mesas domingo,Latitud,Longitud
05,118,02,05,BOLIVAR,TURBACO,INST EDUC CRISANTO LUQUE SEDE,2632,8,10.3392347,-75.4229691000000
05,118,02,06,BOLIVAR,TURBACO,IE 4TA POZA DE MANGA SD N SRA DE SOCORRO,5203,15,10.32799999999999,-75.4120000000000
05,118,90,01,BOLIVAR,TURBACO,CENTRO DE VIDA,9094,19,10.344160000000004,-75.415169
05,118,98,01,BOLIVAR,TURBACO,CARCEL DE TURBACO,46,1,10.384641,-75.4548505000000
05,118,99,01,BOLIVAR,TURBACO,CAÑAVERAL,2961,9,10.3842813,-75.3342382000000
05,118,99,02,BOLIVAR,TURBACO,I E AGUAS PRIETAS,137,1,10.386465583668533,-75.42006710186114
05,118,99,05,BOLIVAR,TURBACO,CHIQUITO,327,1,10.35524900000000,-75.3082000999998
05,121,00,01,BOLIVAR,TURBANA,IE MARCO FIDEL SUAREZ,6358,18,10.27288079999999,-75.4438052999998
05,121,00,02,BOLIVAR,TURBANA,IE INETI SEDE NUESTRA SEÑORA DEL CARMEN,8133,23,10.277353787433256,-75.44322646502675
05,121,99,01,BOLIVAR,TURBANA,BALLESTAS,1913,6,10.2166976,-75.4403020999998
05,121,99,02,BOLIVAR,TURBANA,COVADO - PUEBLO NUEVO,478,2,10.27476399999999,-75.4503481999998
05,121,99,03,BOLIVAR,TURBANA,VEREDA EL CHORRO Y LA LEGUA,183,1,10.278891,-75.471586
05,124,00,00,BOLIVAR,VILLANUEVA,PUESTO CABECERA MUNICIPAL,16061,46,10.440456401712195,-75.2759438753128
05,124,99,01,BOLIVAR,VILLANUEVA,CIPACOA,1479,5,10.399008333058575,-75.29112270308838
05,124,99,05,BOLIVAR,VILLANUEVA,ALGARROBO,207,1,10.5165325,-75.2706608
05,127,00,00,BOLIVAR,ZAMBRANO,PUESTO CABECERA MUNICIPAL,9886,28,9.744937000000000,-74.8192743000000
05,127,99,02,BOLIVAR,ZAMBRANO,VEREDA CAPACA,216,1,9.731109003999219,-74.94069600209961
07,001,01,01,BOYACA,TUNJA,COL. BOYACA FCO DE PAULA SANTANDER,8471,24,5.531859573910695,-73.36248314529954
07,001,01,02,BOYACA,TUNJA,I.T. GONZALO SUAREZ RENDON SEDE CENTRAL,5200,15,5.534185151795059,-73.36785968292331
07,001,01,03,BOYACA,TUNJA,COL DE BOYACA SD JOSE IGNACIO DE MARQUEZ,4264,13,5.534183195960272,-73.36057010989737
07,001,01,04,BOYACA,TUNJA,IES JUAN CASTELLANOS SD CRISANTO LUQUE,7753,22,5.529791824432444,-73.36271098090515
07,001,01,05,BOYACA,TUNJA,"AUDITORIO GUSTAVO M CASTELLANOS
COMFABOY",6549,19,5.52998337454494,-73.36309682175269
07,001,01,06,BOYACA,TUNJA,COLEGIO SALESIANO MALDONADO,8518,25,5.537714227823671,-73.35893771243042
07,001,02,01,BOYACA,TUNJA,UNIVERSIDAD JUAN DE CASTELLANOS,11302,32,5.524670000000000,-73.3654199999999
07,001,02,02,BOYACA,TUNJA,C.A.S.D. BARRIO SAN ANTONIO,5726,17,5.519669999999998,-73.3555999999998
07,001,02,03,BOYACA,TUNJA,INEM CARLOS ARTURO TORRES SD CENTRAL,5386,16,5.525129999999999,-73.3693799999998
07,001,02,04,BOYACA,TUNJA,IE LIBERTADOR SIMON BOLIVAR SEDE CENTRAL,5508,16,5.516580000000000,-73.3711099999999
07,001,02,05,BOYACA,TUNJA,UNIVERSIDAD SANTO TOMAS,6921,20,5.532799496165626,-73.36371003173808
07,001,02,06,BOYACA,TUNJA,COLISEO SAN ANTONIO,5876,17,5.52072112518185,-73.3565294610452
07,001,02,07,BOYACA,TUNJA,I.E GUSTAVO ROJAS PINILLA SD CENTRAL,5941,17,5.547822356969287,-73.36442233135203
07,001,02,08,BOYACA,TUNJA,IE LIBERTADOR SIMON BOLIVAR SN FRANCISCO,4655,14,5.50725,-73.3675199999999
07,001,02,09,BOYACA,TUNJA,I.E. SILVINO RODRIGUEZ SD MANZANARES,1664,5,5.534395105795476,-73.34326609109127
07,001,02,10,BOYACA,TUNJA,IE NORMAL SUPERIOR SD JARDIN NACIONAL,3214,10,5.548550653328363,-73.36019473927315
07,001,02,11,BOYACA,TUNJA,CTRO DE REHAB. INTEG. DE BOYACA - CRIB,22,1,5.50909,-73.36422
07,001,03,01,BOYACA,TUNJA,COLISEO CUBIERTO MUNICIPAL,7031,20,5.5432468058598845,-73.35435929483852
